Instant,Riders,Season,Month,Hour,Holiday,Weekday,Workday,Weather,Temperature,Humidity,Wind,Year,Day,Date,Month_Name,Season_Name,Day_of_Week,Weather_Name_Type
15309,46,4,10,1,0,5,1,1,64,0.68,0.1045,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15310,11,4,10,2,0,5,1,1,64,0.73,0.0896,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15311,16,4,10,3,0,5,1,1,64,0.73,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15312,11,4,10,4,0,5,1,1,64,0.77,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15313,41,4,10,5,0,5,1,1,63,0.77,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15314,137,4,10,6,0,5,1,1,63,0.83,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15315,428,4,10,7,0,5,1,1,63,0.83,0.1045,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15316,785,4,10,8,0,5,1,1,68,0.64,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15317,384,4,10,9,0,5,1,1,75,0.6,0.0896,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15318,260,4,10,10,0,5,1,1,77,0.54,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15319,304,4,10,11,0,5,1,1,81,0.48,0.194,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15320,468,4,10,12,0,5,1,1,81,0.42,0.1642,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15321,424,4,10,13,0,5,1,1,81,0.48,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15322,400,4,10,14,0,5,1,1,81,0.37,0.2239,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15323,470,4,10,15,0,5,1,1,81,0.39,0.2537,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15324,634,4,10,16,0,5,1,1,81,0.37,0.0,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15325,900,4,10,17,0,5,1,1,79,0.42,0.1642,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15326,761,4,10,18,0,5,1,1,77,0.57,0.1343,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15327,500,4,10,19,0,5,1,1,73,0.73,0.1642,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15328,372,4,10,20,0,5,1,1,72,0.78,0.1343,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15329,267,4,10,21,0,5,1,1,73,0.69,0.2239,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15330,264,4,10,22,0,5,1,1,73,0.73,0.2836,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15331,171,4,10,23,0,5,1,1,68,0.78,0.2239,2012,5,2012-10-05,Oct,Autumn,Fri,Sunny
15332,191,4,10,0,0,6,0,1,66,0.83,0.1642,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15333,141,4,10,1,0,6,0,1,66,0.83,0.2537,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15334,75,4,10,2,0,6,0,1,66,0.78,0.194,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15335,56,4,10,3,0,6,0,1,64,0.77,0.2239,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15336,11,4,10,4,0,6,0,1,64,0.83,0.2537,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15337,10,4,10,5,0,6,0,1,64,0.83,0.194,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15338,30,4,10,6,0,6,0,1,64,0.88,0.2537,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15339,84,4,10,7,0,6,0,1,64,0.83,0.2985,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15340,206,4,10,8,0,6,0,1,66,0.83,0.194,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15341,395,4,10,9,0,6,0,1,73,0.73,0.194,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15342,539,4,10,10,0,6,0,1,75,0.69,0.2836,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15343,647,4,10,11,0,6,0,1,75,0.65,0.2537,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15344,743,4,10,12,0,6,0,1,81,0.54,0.1045,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15345,710,4,10,13,0,6,0,2,77,0.57,0.5224,2012,6,2012-10-06,Oct,Autumn,Sat,Cloudy
15346,576,4,10,14,0,6,0,2,77,0.56,0.4179,2012,6,2012-10-06,Oct,Autumn,Sat,Cloudy
15347,620,4,10,15,0,6,0,1,77,0.46,0.4179,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15348,659,4,10,16,0,6,0,1,77,0.43,0.5224,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15349,610,4,10,17,0,6,0,1,64,0.49,0.3881,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15350,495,4,10,18,0,6,0,1,63,0.48,0.4179,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15351,341,4,10,19,0,6,0,1,59,0.55,0.2239,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15352,247,4,10,20,0,6,0,1,59,0.55,0.2537,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15353,215,4,10,21,0,6,0,1,57,0.59,0.1343,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15354,185,4,10,22,0,6,0,1,55,0.62,0.1343,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15355,179,4,10,23,0,6,0,1,55,0.62,0.1343,2012,6,2012-10-06,Oct,Autumn,Sat,Sunny
15356,127,4,10,0,0,0,0,1,55,0.62,0.1642,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15357,109,4,10,1,0,0,0,1,55,0.54,0.2239,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15358,74,4,10,2,0,0,0,1,54,0.62,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15359,22,4,10,3,0,0,0,2,55,0.62,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15360,11,4,10,4,0,0,0,2,55,0.54,0.2537,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15361,10,4,10,5,0,0,0,2,55,0.54,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15362,23,4,10,6,0,0,0,2,55,0.54,0.194,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15363,35,4,10,7,0,0,0,3,54,0.58,0.1642,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15364,62,4,10,8,0,0,0,3,54,0.67,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15365,86,4,10,9,0,0,0,3,52,0.71,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15366,185,4,10,10,0,0,0,2,54,0.67,0.194,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15367,336,4,10,11,0,0,0,2,54,0.71,0.1045,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15368,392,4,10,12,0,0,0,2,54,0.71,0.0,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15369,320,4,10,13,0,0,0,2,55,0.72,0.0896,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15370,314,4,10,14,0,0,0,2,55,0.67,0.0,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15371,306,4,10,15,0,0,0,3,54,0.77,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15372,333,4,10,16,0,0,0,3,52,0.82,0.1642,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15373,157,4,10,17,0,0,0,3,52,0.82,0.2239,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15374,106,4,10,18,0,0,0,3,52,0.82,0.194,2012,7,2012-10-07,Oct,Autumn,Sun,Rainy
15375,114,4,10,19,0,0,0,2,52,0.82,0.1045,2012,7,2012-10-07,Oct,Autumn,Sun,Cloudy
15376,116,4,10,20,0,0,0,1,52,0.82,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15377,113,4,10,21,0,0,0,1,50,0.87,0.1045,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15378,79,4,10,22,0,0,0,1,50,0.87,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15379,80,4,10,23,0,0,0,1,45,0.93,0.1343,2012,7,2012-10-07,Oct,Autumn,Sun,Sunny
15380,51,4,10,0,1,1,0,1,50,0.76,0.2836,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15381,37,4,10,1,1,1,0,1,43,0.87,0.1642,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15382,15,4,10,2,1,1,0,1,43,0.81,0.194,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15383,10,4,10,3,1,1,0,1,45,0.81,0.1045,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15384,7,4,10,4,1,1,0,1,43,0.87,0.1343,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15385,19,4,10,5,1,1,0,1,41,0.76,0.2239,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15386,59,4,10,6,1,1,0,1,45,0.76,0.1045,2012,8,2012-10-08,Oct,Autumn,Mon,Sunny
15387,154,4,10,7,1,1,0,2,43,0.76,0.1642,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15388,397,4,10,8,1,1,0,2,45,0.71,0.2239,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15389,332,4,10,9,1,1,0,2,50,0.66,0.1642,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15390,298,4,10,10,1,1,0,2,50,0.68,0.1343,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15391,308,4,10,11,1,1,0,2,52,0.62,0.0896,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15392,341,4,10,12,1,1,0,2,54,0.63,0.1642,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15393,405,4,10,13,1,1,0,2,54,0.62,0.194,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15394,420,4,10,14,1,1,0,2,54,0.58,0.1045,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15395,370,4,10,15,1,1,0,3,54,0.58,0.194,2012,8,2012-10-08,Oct,Autumn,Mon,Rainy
15396,377,4,10,16,1,1,0,3,54,0.58,0.194,2012,8,2012-10-08,Oct,Autumn,Mon,Rainy
15397,497,4,10,17,1,1,0,2,54,0.66,0.2537,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15398,456,4,10,18,1,1,0,2,54,0.66,0.2836,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15399,371,4,10,19,1,1,0,2,52,0.71,0.2537,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15400,227,4,10,20,1,1,0,3,52,0.71,0.2239,2012,8,2012-10-08,Oct,Autumn,Mon,Rainy
15401,151,4,10,21,1,1,0,2,52,0.76,0.2239,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15402,107,4,10,22,1,1,0,3,52,0.76,0.2537,2012,8,2012-10-08,Oct,Autumn,Mon,Rainy
15403,69,4,10,23,1,1,0,2,52,0.71,0.2239,2012,8,2012-10-08,Oct,Autumn,Mon,Cloudy
15404,31,4,10,0,0,2,1,2,50,0.82,0.2239,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15405,13,4,10,1,0,2,1,3,45,0.87,0.2239,2012,9,2012-10-09,Oct,Autumn,Tue,Rainy
15406,7,4,10,2,0,2,1,3,43,0.87,0.2537,2012,9,2012-10-09,Oct,Autumn,Tue,Rainy
15407,3,4,10,3,0,2,1,3,43,0.87,0.2836,2012,9,2012-10-09,Oct,Autumn,Tue,Rainy
15408,7,4,10,4,0,2,1,3,45,0.87,0.1642,2012,9,2012-10-09,Oct,Autumn,Tue,Rainy
15409,19,4,10,5,0,2,1,2,50,0.82,0.194,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15410,143,4,10,6,0,2,1,2,50,0.82,0.2537,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15411,362,4,10,7,0,2,1,1,50,0.83,0.2537,2012,9,2012-10-09,Oct,Autumn,Tue,Sunny
15412,713,4,10,8,0,2,1,2,54,0.8,0.194,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15413,382,4,10,9,0,2,1,2,54,0.77,0.2239,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15414,164,4,10,10,0,2,1,2,55,0.75,0.2239,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15415,193,4,10,11,0,2,1,2,59,0.69,0.194,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15416,260,4,10,12,0,2,1,2,59,0.69,0.194,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15417,238,4,10,13,0,2,1,2,61,0.67,0.1343,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15418,244,4,10,14,0,2,1,2,64,0.64,0.194,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15419,254,4,10,15,0,2,1,2,63,0.63,0.1642,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15420,424,4,10,16,0,2,1,2,61,0.72,0.1642,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15421,806,4,10,17,0,2,1,2,63,0.68,0.1642,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15422,784,4,10,18,0,2,1,2,61,0.72,0.2239,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15423,514,4,10,19,0,2,1,2,61,0.72,0.1642,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15424,360,4,10,20,0,2,1,2,61,0.72,0.1642,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15425,225,4,10,21,0,2,1,2,59,0.77,0.1343,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15426,162,4,10,22,0,2,1,2,59,0.77,0.0896,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15427,84,4,10,23,0,2,1,2,59,0.77,0.0896,2012,9,2012-10-09,Oct,Autumn,Tue,Cloudy
15428,33,4,10,0,0,3,1,2,57,0.88,0.0896,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15429,8,4,10,1,0,3,1,2,57,0.88,0.0,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15430,8,4,10,2,0,3,1,2,57,0.88,0.0,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15431,6,4,10,3,0,3,1,2,57,0.88,0.0,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15432,6,4,10,4,0,3,1,2,57,0.88,0.1045,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15433,40,4,10,5,0,3,1,2,57,0.88,0.0896,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15434,175,4,10,6,0,3,1,2,57,0.88,0.0896,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15435,507,4,10,7,0,3,1,1,57,0.82,0.1045,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15436,839,4,10,8,0,3,1,1,61,0.77,0.1642,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15437,366,4,10,9,0,3,1,1,64,0.6,0.2836,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15438,217,4,10,10,0,3,1,1,66,0.52,0.2985,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15439,291,4,10,11,0,3,1,1,64,0.52,0.194,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15440,390,4,10,12,0,3,1,1,64,0.56,0.2239,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15441,297,4,10,13,0,3,1,1,66,0.49,0.0,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15442,271,4,10,14,0,3,1,1,77,0.4,0.1642,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15443,319,4,10,15,0,3,1,1,77,0.4,0.1642,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15444,566,4,10,16,0,3,1,1,77,0.4,0.2239,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15445,948,4,10,17,0,3,1,1,68,0.43,0.2239,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15446,844,4,10,18,0,3,1,2,66,0.49,0.1642,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15447,566,4,10,19,0,3,1,2,66,0.46,0.5821,2012,10,2012-10-10,Oct,Autumn,Wed,Cloudy
15448,392,4,10,20,0,3,1,1,63,0.48,0.4925,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15449,269,4,10,21,0,3,1,1,61,0.51,0.3582,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15450,197,4,10,22,0,3,1,1,57,0.55,0.2985,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15451,136,4,10,23,0,3,1,1,55,0.58,0.194,2012,10,2012-10-10,Oct,Autumn,Wed,Sunny
15452,42,4,10,0,0,4,1,1,55,0.51,0.1343,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15453,11,4,10,1,0,4,1,1,55,0.47,0.194,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15454,11,4,10,2,0,4,1,1,54,0.5,0.1343,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15455,3,4,10,3,0,4,1,1,54,0.47,0.2985,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15456,10,4,10,4,0,4,1,1,52,0.5,0.2537,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15457,42,4,10,5,0,4,1,1,45,0.5,0.1642,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15458,159,4,10,6,0,4,1,1,45,0.5,0.1642,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15459,478,4,10,7,0,4,1,1,43,0.5,0.2537,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15460,798,4,10,8,0,4,1,1,50,0.46,0.3881,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15461,355,4,10,9,0,4,1,1,52,0.43,0.3881,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15462,204,4,10,10,0,4,1,1,55,0.41,0.3582,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15463,251,4,10,11,0,4,1,1,57,0.36,0.0,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15464,326,4,10,12,0,4,1,1,57,0.36,0.0,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15465,291,4,10,13,0,4,1,1,61,0.31,0.1045,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15466,348,4,10,14,0,4,1,1,63,0.32,0.0896,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15467,460,4,10,15,0,4,1,1,63,0.34,0.1642,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15468,481,4,10,16,0,4,1,1,61,0.36,0.1343,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15469,827,4,10,17,0,4,1,1,61,0.39,0.2836,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15470,692,4,10,18,0,4,1,1,57,0.44,0.1642,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15471,743,4,10,19,0,4,1,1,55,0.51,0.1343,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15472,415,4,10,20,0,4,1,1,54,0.62,0.1642,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15473,260,4,10,21,0,4,1,1,54,0.62,0.1343,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15474,177,4,10,22,0,4,1,1,52,0.66,0.1642,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15475,186,4,10,23,0,4,1,1,54,0.58,0.0896,2012,11,2012-10-11,Oct,Autumn,Thu,Sunny
15476,68,4,10,0,0,5,1,1,52,0.66,0.1045,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15477,37,4,10,1,0,5,1,1,52,0.66,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15478,16,4,10,2,0,5,1,1,52,0.66,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15479,6,4,10,3,0,5,1,1,46,0.76,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15480,8,4,10,4,0,5,1,1,46,0.76,0.1045,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15481,35,4,10,5,0,5,1,1,46,0.81,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15482,143,4,10,6,0,5,1,1,45,0.81,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15483,392,4,10,7,0,5,1,1,46,0.81,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15484,745,4,10,8,0,5,1,1,54,0.71,0.0896,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15485,400,4,10,9,0,5,1,1,61,0.39,0.2985,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15486,275,4,10,10,0,5,1,1,63,0.36,0.2985,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15487,313,4,10,11,0,5,1,1,64,0.37,0.3582,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15488,387,4,10,12,0,5,1,1,64,0.39,0.4627,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15489,381,4,10,13,0,5,1,1,66,0.37,0.3881,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15490,371,4,10,14,0,5,1,1,66,0.37,0.4627,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15491,455,4,10,15,0,5,1,1,63,0.42,0.4478,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15492,520,4,10,16,0,5,1,1,57,0.41,0.3582,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15493,837,4,10,17,0,5,1,1,57,0.38,0.3881,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15494,642,4,10,18,0,5,1,1,55,0.38,0.2985,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15495,493,4,10,19,0,5,1,1,54,0.41,0.2239,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15496,308,4,10,20,0,5,1,1,54,0.47,0.1343,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15497,190,4,10,21,0,5,1,1,52,0.54,0.194,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15498,160,4,10,22,0,5,1,1,52,0.47,0.2985,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15499,100,4,10,23,0,5,1,1,45,0.57,0.194,2012,12,2012-10-12,Oct,Autumn,Fri,Sunny
15500,249,4,10,0,0,6,0,1,46,0.57,0.0896,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15501,146,4,10,1,0,6,0,1,43,0.53,0.1343,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15502,67,4,10,2,0,6,0,1,43,0.53,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15503,15,4,10,3,0,6,0,1,39,0.66,0.2239,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15504,11,4,10,4,0,6,0,1,39,0.65,0.1642,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15505,11,4,10,5,0,6,0,1,37,0.61,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15506,28,4,10,6,0,6,0,1,37,0.61,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15507,70,4,10,7,0,6,0,1,39,0.61,0.1642,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15508,174,4,10,8,0,6,0,1,45,0.53,0.1045,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15509,266,4,10,9,0,6,0,1,46,0.5,0.0896,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15510,347,4,10,10,0,6,0,1,52,0.43,0.0,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15511,527,4,10,11,0,6,0,1,54,0.35,0.1343,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15512,573,4,10,12,0,6,0,1,55,0.35,0.0,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15513,670,4,10,13,0,6,0,1,57,0.36,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15514,597,4,10,14,0,6,0,1,59,0.33,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15515,615,4,10,15,0,6,0,1,61,0.36,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15516,637,4,10,16,0,6,0,1,61,0.31,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15517,528,4,10,17,0,6,0,1,57,0.38,0.1642,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15518,473,4,10,18,0,6,0,1,57,0.44,0.1343,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15519,332,4,10,19,0,6,0,1,55,0.44,0.1642,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15520,255,4,10,20,0,6,0,1,52,0.54,0.0896,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15521,204,4,10,21,0,6,0,1,52,0.58,0.194,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15522,189,4,10,22,0,6,0,1,52,0.62,0.0,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15523,125,4,10,23,0,6,0,1,54,0.58,0.2985,2012,13,2012-10-13,Oct,Autumn,Sat,Sunny
15524,111,4,10,0,0,0,0,1,52,0.71,0.2537,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15525,112,4,10,1,0,0,0,1,54,0.77,0.2836,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15526,66,4,10,2,0,0,0,1,52,0.76,0.0896,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15527,28,4,10,3,0,0,0,1,54,0.77,0.2985,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15528,12,4,10,4,0,0,0,1,54,0.77,0.2836,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15529,11,4,10,5,0,0,0,1,52,0.82,0.194,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15530,24,4,10,6,0,0,0,1,52,0.82,0.1642,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15531,51,4,10,7,0,0,0,1,54,0.82,0.2239,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15532,132,4,10,8,0,0,0,1,55,0.77,0.194,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15533,223,4,10,9,0,0,0,2,59,0.67,0.2836,2012,14,2012-10-14,Oct,Autumn,Sun,Cloudy
15534,428,4,10,10,0,0,0,1,64,0.56,0.194,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15535,494,4,10,11,0,0,0,1,66,0.52,0.2985,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15536,562,4,10,12,0,0,0,1,77,0.46,0.3284,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15537,619,4,10,13,0,0,0,1,77,0.41,0.4478,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15538,617,4,10,14,0,0,0,1,77,0.39,0.4179,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
15539,568,4,10,15,0,0,0,1,77,0.39,0.4179,2012,14,2012-10-14,Oct,Autumn,Sun,Sunny
